V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
20200504,XMR,ADA,BTC,BNB,TAGZ5,0.201233861587753,0.151890433618981,0.148462591365656,0.142648908709689,0.115784683995243
20200505,BTC,BCH,XMR,LTC,BNB,0.427636931338157,0.200598773887728,0.18900121391605,0.145982546969962,0.132222469569326
20200506,ADA,BTC,XTZ,BCH,TAGZ5,0.384918820524219,0.305689190899544,0.175080062717643,0.141342086352554,0.13461940455663
20200507,BTC,XTZ,ETH,BCH,TAGZ5,0.334554441520169,0.168019834615046,0.152018157609709,0.148575918938716,0.102586163448433
20200508,ADA,BTC,XTZ,BCH,TAGZ5,0.394101293278149,0.323549820488235,0.152296377994777,0.14167038984351,0.137420330109083
20200509,LTC,BCH,TAGZ5,XTZ,ETH,0.347639803253298,0.224902705861028,0.183510781815645,0.169234625193713,0.15496955237186
20200510,BNB,ADA,LINK,BTC,TAGZ5,0.286340805348756,0.172875675321959,0.152005073272502,0.14275400411801,0.136125107275996
20200511,BNB,BCH,BTC,XTZ,LTC,0.315762846348685,0.244157098238993,0.163094106666067,0.122300103438929,0.116297169479126
20200512,BNB,ADA,LTC,XTZ,BTC,0.245462647901541,0.197940934015623,0.127324456471017,0.118497397746367,0.106867870284397
20200513,XMR,BCH,BNB,EOS,XRP,0.361616619575587,0.361304904359713,0.184051209789271,0.169906858895449,0.13352581858213
20200514,BNB,XMR,LTC,BSV,LINK,0.121566883006177,0.110404351064335,0.0997923392557523,0.0830874808453941,0.0818299895500642
20200515,BNB,XMR,LTC,BSV,ADA,0.11257232723942,0.10731142210286,0.0913911082348547,0.0804254677522246,0.0760349371685601
20200516,ADA,XMR,BNB,LTC,EOS,0.167488994017416,0.109256627955437,0.108523866238961,0.0865411734276551,0.084745680046244
20200517,ADA,EOS,BNB,LTC,LINK,0.160179348003544,0.131777827790647,0.0914533288964119,0.0883057677022807,0.0803700114154735
