date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND,CEL,SNX,AAVE,UNI,CETH,FIL,CDAI,CUSDC,SOL,ZIL,COMP,HBTC,KSM,WAVES,EGLD,AVAX,SUSHI,UMA,RENBTC,STX,LRC,NEAR,LUNA,NANO,ALINK,RSR,TUSD,GRT,ALGO,ESD,REN,BCHA,NEXO,QTUM,HUSD,RUNE,HBAR,NXM,CHSB,ZEN,AMPL,BTT,AETH,EWT,KNC,XVG,UST,QNT,SC,SNT,LSK,BAND,IOST,BAL,AMP,VGX,CAKE,CRV,RVN,MATIC,ENJ,X1INCH,FTM,FLOW,XSUSHI,MDX,ZKS,BNT,HOT,NPXS,XVS,BTMX,ICP,SHIB,KLAY,SAFEMOON,TEL,TFUEL,CHZ,HNT,STETH,MANA,ONE,FEI,AXS,XDC,KCS,TITAN,LUSD,OMI,CUSDT
2018-02-13,8598.31,NA,845.26,1.03,1231.98,NA,159.55,9.21,8.99,2.61,NA,0.410614,0.570759,0.373314,234.69,NA,0.043356,2.19,NA,NA,595.47,33.96,NA,NA,111.18,NA,1.81,NA,447.13,0.533186,1010.04,NA,NA,NA,0.005638,NA,0.347663,NA,NA,NA,NA,0.035371,121.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-14,9494.63,NA,923.56,1.14,1362.27,NA,213.36,9.97,10.4,2.5,NA,0.453888,0.568253,0.396908,276.66,NA,0.045936,2.83,NA,NA,678.98,35.04,NA,NA,122.52,NA,2.03,NA,483.79,0.570005,1119.5,NA,NA,NA,0.00673,NA,0.395896,NA,NA,NA,NA,0.042289,128.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-15,10166.4,NA,936.98,1.15,1375.81,NA,225.43,10.17,10.93,2.57,NA,0.453556,0.565251,0.409368,303.25,NA,0.046496,2.37,NA,NA,703.86,34.53,NA,NA,123.29,NA,2.13,NA,486.75,0.561359,1136.92,NA,NA,NA,0.007347,NA,0.414574,NA,NA,NA,NA,0.043533,132.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-16,10233.9,NA,944.21,1.14,1552.2,NA,230.12,10.02,11.2,2.69,NA,0.455446,0.639628,0.40381,296.48,NA,0.052449,2.49,NA,NA,698.86,35.03,NA,NA,128.85,NA,2.1,NA,481.52,0.568887,1143.95,NA,NA,NA,0.007034,NA,0.435563,NA,NA,NA,NA,0.044274,141.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-17,11112.7,NA,974.11,1.2,1551.39,NA,229.46,10.15,11.69,2.75,NA,0.479075,0.672487,0.419883,325.67,NA,0.054914,2.56,NA,NA,742.16,34.99,NA,NA,136.75,NA,2.2,NA,490.84,0.59888,1165.32,NA,NA,NA,0.007049,NA,0.479139,NA,NA,NA,NA,0.048623,143.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,10551.8,NA,923.92,1.12,1487.46,NA,215.74,9.38,10.7,2.87,NA,0.450399,0.761761,0.385618,300.12,NA,0.049606,2.35,NA,NA,689.28,34.88,NA,NA,127.38,NA,1.98,NA,451.02,0.530407,1077.59,NA,NA,NA,0.006424,NA,0.4246,NA,NA,NA,NA,0.043341,131.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,11225.3,NA,943.86,1.14,1534.77,NA,223.06,9.68,11.08,3.44,NA,0.452932,0.774362,0.391472,316.49,NA,0.051542,2.51,NA,NA,728.73,39.29,NA,NA,137.47,NA,2.09,NA,472.97,0.529261,1111.34,NA,NA,NA,0.006697,NA,0.425791,NA,NA,NA,NA,0.044165,141.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-20,11403.7,NA,895.37,1.09,1418.73,NA,232.85,9.28,9.9,3.91,NA,0.402289,0.699926,0.378779,304.4,NA,0.046861,2.43,NA,NA,685.04,38.47,NA,NA,128.36,NA,1.91,NA,438.57,0.484397,1057.06,NA,NA,NA,0.007094,NA,0.391724,NA,NA,NA,NA,0.03933,133.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-21,10690.4,NA,849.97,1.02,1308.46,NA,213.35,8.76,9.38,3.53,NA,0.396765,0.653669,0.364441,322.61,NA,0.04458,2.36,NA,NA,670.39,36.63,NA,NA,120.96,NA,1.76,NA,434.8,0.464439,993.29,NA,NA,NA,0.006581,NA,0.363677,NA,NA,NA,NA,0.036909,123.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-22,10005,NA,812.84,0.941788,1219.49,NA,195.31,8.09,8.9,4.06,NA,0.366447,0.601923,0.337871,282.76,NA,0.040674,2.17,NA,NA,632.96,32.81,NA,NA,114.08,NA,1.62,NA,397.79,0.432245,959.04,NA,NA,NA,0.006259,NA,0.341856,NA,NA,NA,NA,0.032894,119.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-23,10301.1,NA,864.19,0.998855,1270.71,NA,209.31,8.58,9.69,4.69,NA,0.381985,0.674791,0.345258,285.71,NA,0.042875,2.3,NA,NA,631.66,38.04,NA,NA,121.65,NA,1.75,NA,416.32,0.439576,1024.78,NA,NA,NA,0.006648,NA,0.359387,NA,NA,NA,NA,0.033849,124.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-24,9813.07,NA,840.52,0.954402,1193.27,NA,209.42,8.19,9.14,4.84,NA,0.355163,0.650958,0.322966,273.79,NA,0.040929,2.27,NA,NA,595.01,38.84,NA,NA,118.57,NA,1.78,NA,392.28,0.406426,986.05,NA,NA,NA,0.006324,NA,0.339745,NA,NA,NA,NA,0.032331,118.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-25,9664.73,NA,844.81,0.943487,1178.1,NA,220.48,7.9,9.35,4.67,NA,0.357302,0.675715,0.344033,281.02,NA,0.039883,2.24,NA,NA,591.69,36.41,NA,NA,118.46,NA,1.82,NA,391.25,0.398644,997.77,NA,NA,NA,0.006142,NA,0.356711,NA,NA,NA,NA,0.033768,114.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-26,10366.7,NA,869.32,0.956859,1250.56,NA,220.96,8.13,9.9,3.96,NA,0.364579,0.691446,0.338335,293.61,NA,0.041769,2.31,NA,NA,621.27,36.08,NA,NA,134.17,NA,1.87,NA,404.24,0.402877,1037.54,NA,NA,NA,0.006339,NA,0.365594,NA,NA,NA,NA,0.035726,119.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-27,10725.6,NA,878.27,0.947305,1246.66,NA,216.6,8.57,10.66,4.36,NA,0.362051,0.723957,0.335536,302.54,NA,0.042731,2.59,NA,NA,615.85,36.25,NA,NA,142.5,NA,1.97,NA,408.97,0.401762,1054.3,NA,NA,NA,0.006291,NA,0.365449,NA,NA,NA,NA,0.036694,121.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-28,10397.9,NA,855.2,0.904583,1204.16,NA,202.9,8.41,10.44,4.23,NA,0.333916,0.661447,0.312581,285.7,NA,0.04335,2.17,NA,NA,584.29,33.69,NA,NA,133.24,NA,1.86,NA,382.03,0.401794,1028.82,NA,NA,NA,0.006018,NA,0.340086,NA,NA,NA,NA,0.032047,113.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-01,10951,NA,872.2,0.928347,1291.92,NA,209.75,8.63,10.51,4.39,NA,0.339314,0.663065,0.304397,314.04,NA,0.048847,2.3,NA,NA,617.53,33.76,NA,NA,129.05,NA,1.97,NA,400.28,0.416245,1044.7,NA,NA,NA,0.006215,NA,0.374938,NA,NA,NA,NA,0.036329,113.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-02,11086.4,NA,856.85,0.910144,1275.18,NA,212.56,8.09,10.22,4.31,NA,0.320107,0.652742,0.293504,344.73,NA,0.052947,2.17,NA,NA,603.63,30.77,NA,NA,124.24,NA,1.92,NA,387.84,0.395159,1015.29,NA,NA,NA,0.005482,NA,0.405679,NA,NA,NA,NA,0.036205,111.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-03,11489.7,NA,857.22,0.907804,1270.38,NA,210.64,8,10.22,4.41,NA,0.350168,0.628706,0.297106,352.95,NA,0.048918,2.2,NA,NA,610.52,29.19,NA,NA,122.14,NA,1.86,NA,387.67,0.377967,1005.8,NA,NA,NA,0.005301,NA,0.379234,NA,NA,NA,NA,0.035137,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-04,11512.6,NA,866.68,1.01,1289.08,NA,213.8,8.18,10.35,4.26,NA,0.36193,0.592818,0.300787,368.97,NA,0.047801,2.17,NA,NA,620.48,29.69,NA,NA,119.36,NA,1.89,NA,409.29,0.356651,974.04,NA,NA,NA,0.005502,NA,0.376859,NA,NA,NA,NA,0.035613,113.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-05,11573.3,NA,853.68,0.959368,1268.03,NA,211.18,8.05,10.11,4.05,NA,0.352031,0.586738,0.297622,373.25,NA,0.046776,2.26,NA,NA,614.58,26.84,NA,NA,113.02,NA,1.88,NA,391.87,0.353482,968.61,NA,NA,NA,0.005218,NA,0.375513,NA,NA,NA,NA,0.0343,111.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-06,10779.9,NA,816.95,0.922887,1206.04,NA,196.6,7.25,9.38,3.62,NA,0.337911,0.53387,0.285357,346.4,NA,0.043958,2.1,NA,NA,578.51,25.1,NA,NA,105.11,NA,1.7,NA,384.43,0.339163,947.8,NA,NA,NA,0.00461,NA,0.338273,NA,NA,NA,NA,0.031071,103.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-07,9965.57,NA,752.83,0.87121,1092.16,NA,185.84,6.51,9.03,3.4,NA,0.329103,0.521148,0.247281,339.15,NA,0.038601,1.81,NA,NA,513.74,22.12,NA,NA,100.44,NA,1.53,NA,347.58,0.297047,856.1,NA,NA,NA,0.004024,NA,0.299935,NA,NA,NA,NA,0.027783,91.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-08,9395.01,NA,704.6,0.825857,1040.21,NA,176.51,6.2,8.31,3.04,NA,0.311938,0.486422,0.221743,278.64,NA,0.036425,1.61,NA,NA,493.82,22.67,NA,NA,91.57,NA,1.4,NA,318.39,0.341636,834.79,NA,2.84,NA,0.004025,NA,0.271218,NA,NA,NA,NA,0.026729,87.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-09,9337.55,NA,728.92,0.849761,1067.02,NA,187.17,6.13,8.31,3.08,NA,0.311859,0.480877,0.222207,288.09,NA,0.036981,1.66,NA,NA,499.5,22.48,NA,NA,92.67,NA,1.39,NA,310.95,0.33807,827.32,NA,1.64,NA,0.004146,NA,0.259717,NA,NA,NA,NA,0.02565,85.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-10,8866,NA,686.89,0.796627,1005.93,NA,177.73,5.8,7.67,3.01,NA,0.292661,0.46771,0.209873,257.04,NA,0.034928,1.57,NA,NA,484.35,20.91,NA,NA,85.58,NA,1.31,NA,288.51,0.341924,795.99,NA,1.48,NA,0.003973,NA,0.261025,NA,NA,NA,NA,0.024459,81.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-11,9578.63,NA,723.34,0.831122,1145.17,NA,188.95,6.14,8.27,3.6,NA,0.304217,0.513524,0.223498,282.35,NA,0.038716,1.73,NA,NA,531.8,21.58,NA,NA,91.19,NA,1.39,NA,309.7,0.350379,833.43,NA,1.6,NA,0.00421,NA,0.272858,NA,NA,NA,NA,0.026384,84.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
