Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,xem,atom,aave,sol,cro,xmr,eos,bsv,trx,ht,miota,theta,snx,neo,vet,luna,xtz,ftt,dash,grt,dai,busd,AVAX,cdai,ksm,sushi,mkr,ceth,egld,cel,fil,leo,ftm,comp,dcr,cusdc,cake,vgx,rvn,zec,zil,etc,uma,yfi,nexo,rune,hbtc,near,zrx,waves,icx,xsushi,ren,amp,stx,hbar,matic,mdx,btt,renbtc,chsb,algo,dgb,pax,iost,ont,nano,bat,zks,lrc,husd,omg,bnt,ust,zen,qtum,hot,npxs,xvs,enj,btmx,crv,sc,btg
2020-08-13,11579.867952,387.500531,21.600590,1.000761,0.136541,,0.282390,54.544703,16.576557,285.382230,0.101545,0.998859,,0.003468,11564.793212,5.516555,0.060459,5.966474,,3.741388,0.162310,89.757456,3.031442,207.687859,0.020227,4.476642,0.385737,0.403005,5.633779,14.391686,0.020465,0.553972,4.392702,3.362456,91.807737,,1.014803,1.000139,,0.020921,14.245258,,721.126165,7.765471,,0.410687,,1.262883,0.018684,217.079308,15.838716,0.021101,,0.222480,0.022734,83.644979,0.025609,6.760179,5.542582,5810.733498,0.175008,0.901480,,,0.462678,2.177705,0.452156,,0.312040,,0.269817,0.052172,0.025607,,0.000453,11599.545780,0.121526,0.540246,0.031973,1.000420,0.006407,0.825116,1.125625,0.271216,,0.145452,1.001582,1.695678,2.307725,,10.490635,2.805276,0.000858,0.000215,,0.208266,0.080338,,0.003335,10.653755
2020-08-14,11817.164039,427.490265,21.761141,1.000957,0.139344,,0.294334,57.100322,16.969378,295.462702,0.101388,0.999095,,0.003476,11785.700653,5.668123,0.061544,6.024397,,3.733675,0.162816,92.129786,3.138271,214.763858,0.022394,4.607738,0.375219,0.395741,5.083446,14.513141,0.019589,0.519458,4.084679,3.458452,92.535476,,1.016000,0.998193,,0.020902,13.106431,,793.250248,8.500915,,0.417014,,1.268257,0.019089,204.658949,16.690403,0.021082,,0.204473,0.025394,87.125979,0.025261,6.950978,6.334094,5329.011233,0.159928,0.832572,,,0.449877,3.328471,0.486209,,0.273659,,0.268788,0.050653,0.027163,,0.000458,11834.573163,0.118330,0.654142,0.031317,0.998136,0.006292,0.804854,1.151022,0.268941,,0.158942,0.998207,1.834088,2.270210,,10.269266,2.849679,0.000856,0.000213,,0.210790,0.077674,15.372108,0.003387,10.968870
2020-08-15,11777.391322,438.762587,23.024405,1.001659,0.138259,,0.299547,56.857792,16.973248,292.940616,0.104859,1.000326,,0.003566,11783.095165,5.969413,0.062210,6.097506,,3.417497,0.164787,91.542087,3.252822,212.582043,0.024743,4.689404,0.407349,0.402981,6.157527,14.842990,0.020496,0.519681,4.111423,3.503542,91.918702,,1.007655,1.000652,,0.020726,13.295038,,727.689166,8.761974,,0.417537,,1.256426,0.019881,196.366124,17.055034,0.021089,,0.197155,0.024556,85.024945,0.025074,6.910120,6.892094,5014.231291,0.159091,0.959117,,,0.534959,3.498228,0.549539,,0.299234,,0.313866,0.053788,0.028215,,0.000472,11831.173396,0.117884,0.638438,0.034435,1.000760,0.006715,0.828355,1.149412,0.278200,,0.189013,0.998154,2.022548,2.203118,,10.467221,3.092592,0.000856,0.000212,,0.208754,0.079275,11.098252,0.003351,10.886810
2020-08-16,11864.905810,432.654665,22.907963,0.997786,0.138237,,0.299311,59.946347,19.113467,302.496019,0.106654,0.999139,,0.003536,11894.201274,5.999140,0.063965,6.094417,,3.173195,0.166666,89.933495,3.731655,224.522530,0.025178,4.800129,0.415875,0.385308,6.774159,15.123454,0.019558,0.511334,4.077192,3.445331,93.943637,,1.005914,0.999793,,0.020786,13.345562,,693.889536,8.660485,,0.402389,,1.281371,0.027731,196.639231,16.679286,0.021115,,0.188859,0.024314,85.280839,0.024694,7.181740,7.075823,5295.209091,0.139345,0.881742,,,0.498053,3.414613,0.512315,,0.331041,,0.287224,0.052300,0.029976,,0.000470,11914.913939,0.114671,0.638474,0.035562,0.999426,0.007049,0.830962,1.111498,0.274040,,0.175186,0.999017,1.940143,2.067571,,10.041315,3.098335,0.000866,0.000213,,0.205773,0.078082,6.817454,0.003559,11.188963
2020-08-17,11901.776488,433.431861,23.474720,1.000542,0.138769,,0.303292,63.751578,18.825978,307.955817,0.114659,1.000367,,0.003528,11917.963733,5.926327,0.066250,6.209682,,3.385227,0.168653,91.227253,3.845436,223.179758,0.028089,4.833219,0.425330,0.396153,6.459644,15.474778,0.019786,0.601943,4.249674,3.452798,94.136412,,1.006605,0.999496,,0.020748,13.263952,,694.453278,8.680518,,0.395319,,1.283846,0.026177,200.558710,17.447188,0.021108,,0.178706,0.025799,84.425889,0.026564,7.226582,7.252669,6650.413566,0.140432,0.942491,,,0.614611,4.111902,0.536372,,0.403267,,0.277183,0.053368,0.030139,,0.000516,11918.105718,0.115188,0.635758,0.036614,1.001033,0.007022,0.888033,1.161469,0.324724,,0.188107,1.000956,2.794220,2.224260,,10.010582,3.342188,0.000911,0.000216,,0.213826,0.076661,5.797372,0.003667,11.570520
2020-08-18,12272.465808,430.032505,23.526331,1.000052,0.140661,,0.314630,67.144233,16.611281,317.819670,0.113949,0.998493,,0.003605,12271.850817,5.879397,0.080761,5.911568,,3.103089,0.169993,93.262930,3.773167,224.701125,0.030398,4.784324,0.408674,0.385926,6.160196,16.562095,0.020018,0.564948,4.051158,3.528260,97.637271,,1.002729,1.002373,,0.020695,13.276580,,689.929610,8.593855,,0.387330,,1.265712,0.026518,184.699686,17.695044,0.021085,,0.184345,0.025804,86.491553,0.025159,7.385014,7.144084,8863.262715,0.148409,0.879381,,,0.559541,4.419000,0.504977,,0.471391,,0.266723,0.056108,0.028898,,0.000530,12204.903984,0.115139,0.593844,0.034530,0.996786,0.007444,0.891027,1.239262,0.318181,,0.181000,0.997855,2.710418,2.070232,,10.027943,3.408451,0.000887,0.000228,,0.205664,0.079265,4.361293,0.003733,11.629654
2020-08-19,11949.610971,422.106653,22.973802,0.999918,0.137026,2.936665,0.302976,65.435711,16.113932,303.812558,0.108111,0.998545,,0.003503,11957.666972,5.630369,0.073963,5.800621,,3.331062,0.166353,93.284417,3.575978,216.687706,0.028742,4.726479,0.394322,0.437517,6.026851,16.149958,0.019104,0.563094,3.826835,3.504196,92.862162,,1.003349,0.998785,,0.020667,13.207530,,669.832348,8.449758,,0.377084,,1.265227,0.029588,184.820536,16.919071,0.021051,,0.164967,0.025708,83.331897,0.023257,7.259715,7.279032,9681.352837,0.129559,0.837227,,,0.568330,4.228164,0.492511,,0.523842,,0.259231,0.052912,0.026817,,0.000483,11882.595466,0.110411,0.558882,0.033256,0.997907,0.007255,0.844927,1.305975,0.351011,,0.175641,0.999248,2.731947,2.010355,,9.492466,3.292530,0.000872,0.000220,,0.207814,0.079166,3.593280,0.003657,11.189410
2020-08-20,11733.278971,406.574469,22.307583,0.999320,0.129432,2.936665,0.290127,61.984559,16.217414,292.260656,0.102282,1.000032,,0.003421,11878.291448,5.358302,0.070834,5.674704,,2.896131,0.163441,91.204348,3.346719,206.442093,0.026468,4.613734,0.371345,0.406698,6.104624,15.843681,0.017845,0.506736,3.639350,3.346968,87.814107,,1.006114,1.001785,,0.020735,12.380616,,652.165806,8.148376,,0.365307,,1.261322,0.029655,181.840161,16.629341,0.021162,,0.167165,0.023220,76.144140,0.021857,6.806492,7.124282,12501.728978,0.132222,0.793941,,,0.514842,3.831578,0.454667,,0.491530,,0.244253,0.050120,0.024875,,0.000470,11803.436409,0.108999,0.593012,0.031496,0.999715,0.006845,0.779436,1.182213,0.317755,,0.162897,1.000631,3.353812,1.779857,,9.038807,3.291480,0.000830,0.000207,,0.196832,0.077069,3.897012,0.003488,10.633976
2020-08-21,11861.836577,416.469776,23.072629,1.001340,0.134203,2.898791,0.292253,62.879175,16.097362,294.309005,0.106847,1.000077,,0.003447,11842.963606,5.540549,0.075263,6.287739,,3.206503,0.163590,101.301967,3.440018,208.857729,0.027521,4.807313,0.397660,0.454898,6.197062,17.860177,0.019367,0.514618,3.864288,3.450198,91.434731,,1.005241,0.998685,,0.020711,14.948381,,660.003412,8.330372,,0.394446,,1.265288,0.035636,179.834904,17.154471,0.021121,,0.178646,0.024195,78.777031,0.022754,6.969577,6.948286,15120.262455,0.134057,0.900304,,,0.613396,3.873164,0.535439,,0.444842,,0.284766,0.052034,0.026681,,0.000469,11774.947769,0.112777,0.629270,0.032181,1.000715,0.007554,0.854528,1.236461,0.361057,,0.192899,0.999083,5.718433,2.311895,,9.552525,4.073569,0.000857,0.000211,,0.208667,0.075602,3.856625,0.003640,10.906463
2020-08-22,11515.124299,386.823891,22.094652,1.000172,0.122617,2.871923,0.279181,59.112483,13.793523,282.761861,0.099740,0.999635,,0.003384,11483.298619,5.295301,0.074409,5.605111,,2.933189,0.168362,92.230601,3.248825,195.577230,0.024189,4.680885,0.375664,0.421564,5.285738,16.567791,0.017917,0.431929,3.376220,3.272574,86.868119,,1.006471,1.000570,,0.020736,15.360273,,604.266274,7.744462,,0.382595,,1.259927,0.028305,169.484849,17.647857,0.021153,,0.151035,0.023106,73.618627,0.021109,6.659088,6.305229,12190.003769,0.130912,0.780155,,,0.699196,3.204584,0.560379,,0.424384,,0.260928,0.048895,0.024970,,0.000434,11456.358743,0.118544,0.532527,0.029673,1.002087,0.007260,0.843696,1.194825,0.377832,,0.171302,1.000047,6.165210,1.995492,,9.543496,3.789965,0.000779,0.000206,,0.210382,0.065752,3.220544,0.003701,10.786119
2020-08-23,11676.385305,395.885018,22.175839,0.999825,0.125316,4.481389,0.285439,60.320470,15.951964,287.321327,0.102490,0.999937,,0.003444,11718.561428,5.307692,0.083444,6.451115,,3.021766,0.167811,94.768700,3.368936,196.608729,0.025136,4.652512,0.403286,0.449869,5.827611,18.937278,0.018295,0.468263,3.587245,3.345315,90.829415,,1.004393,1.000064,,0.020685,18.586801,,639.575075,7.931015,,0.374397,,1.262365,0.032054,174.283805,20.898622,0.021138,,0.165339,0.023814,77.018460,0.021930,6.773590,6.245093,14044.924621,0.137441,0.848245,,,0.731104,3.409764,0.647887,,0.459918,,0.286454,0.049832,0.026077,,0.000429,11721.217210,0.118168,0.566671,0.029955,0.999607,0.007389,0.917226,1.383365,0.401086,,0.196584,1.000740,6.045621,2.050623,,9.771603,4.149735,0.000790,0.000207,,0.225321,0.068305,3.070245,0.003795,10.928626
2020-08-24,11647.928121,390.789135,21.837618,1.000164,0.121609,3.966083,0.285107,60.539382,15.143435,284.587896,0.102685,0.998891,,0.003412,11832.611362,5.243486,0.097604,8.466918,,3.329934,0.171091,91.212145,3.321789,194.629346,0.024403,4.652149,0.385060,0.481774,5.676362,18.204140,0.017887,0.481956,3.534987,3.374230,90.844449,,1.006525,0.998385,,0.020722,17.702646,,636.105799,7.817768,,0.366956,,1.260630,0.033681,169.298520,19.594583,0.021141,,0.164022,0.023190,83.979434,0.021399,6.768287,6.270766,12452.203812,0.132703,0.805934,,,0.722351,3.503408,0.618288,,0.437646,,0.295817,0.048731,0.025342,,0.000419,11685.063725,0.119822,0.617387,0.028946,0.998664,0.007240,0.891930,1.311214,0.403426,,0.190402,0.998663,6.399716,1.930015,,9.304113,4.030983,0.000778,0.000204,,0.220964,0.071343,2.675578,0.004292,10.801746
2020-08-25,11758.828120,408.269146,22.571494,1.000568,0.123693,4.576939,0.288989,62.249708,15.158471,291.196259,0.103253,0.999772,,0.003403,11803.865800,5.299034,0.092532,8.144018,,3.339777,0.174442,93.802472,3.390014,204.197988,0.025117,4.777939,0.393170,0.554650,6.225549,18.100043,0.018162,0.528290,3.695560,3.466548,91.726046,,1.016814,0.999200,,0.020929,23.090581,,679.382042,8.174625,,0.367263,,1.262366,0.031458,180.882217,19.197489,0.021138,,0.170972,0.024196,80.301545,0.023729,6.855122,6.906059,14458.306748,0.138602,0.880399,,,0.730205,3.670024,0.611239,,0.444034,,0.281683,0.049623,0.027965,,0.000436,11796.718621,0.125757,0.633363,0.030716,0.999578,0.007481,0.881922,1.290694,0.396649,,0.189354,0.999397,5.835744,1.902927,,9.470483,3.828235,0.000786,0.000206,,0.244003,0.069680,2.883042,0.004061,10.909735
2020-08-26,11350.753473,383.662143,21.452477,1.000122,0.112631,5.493947,0.277714,58.506080,14.240159,276.299834,0.097783,1.000926,,0.003289,11369.130901,5.631337,0.094257,8.404248,,3.261242,0.168768,88.693018,3.135727,192.009369,0.023108,4.798234,0.363094,0.508145,5.865981,17.129767,0.016916,0.463276,3.448240,3.483820,84.688089,,1.014368,1.000612,,0.020859,36.678456,,636.718565,7.691272,,0.397908,,1.262341,0.029519,165.757111,17.525655,0.021130,,0.156521,0.022218,73.420271,0.021415,6.498230,6.545406,13490.224058,0.127633,0.818426,,,0.653096,3.253044,0.578571,,0.405527,,0.259395,0.046603,0.025875,,0.000409,11350.664600,0.115378,0.567399,0.029391,0.998573,0.006870,0.831980,1.192975,0.348749,,0.198119,0.998944,5.202426,1.821145,,8.764714,3.519521,0.000751,0.000198,,0.226982,0.066922,2.871309,0.003738,10.111715
2020-08-27,11465.002564,385.752500,22.225940,1.000425,0.114461,6.067730,0.276511,58.211227,15.211233,274.712426,0.098162,0.999516,,0.003288,11522.570726,5.619061,0.097245,7.715710,,3.551067,0.169773,88.945042,3.118257,190.874036,0.023684,4.973257,0.356244,0.493095,6.111519,17.340417,0.017114,0.491347,3.369468,3.627159,85.721882,,1.011808,0.998584,,0.020879,31.588878,,641.488567,7.724790,,0.404614,,1.262348,0.028843,179.695068,17.961146,0.021143,,0.175929,0.022490,74.838210,0.022365,6.462581,6.893425,15506.260385,0.146480,0.850157,,,0.657362,3.258372,0.640988,,0.454826,,0.247335,0.046428,0.026883,,0.000419,11511.612175,0.118789,0.548651,0.028685,0.997254,0.006815,0.877998,1.222445,0.351442,,0.194782,0.999221,5.392628,1.793670,,8.824622,3.765465,0.000745,0.000201,,0.227138,0.068968,3.638839,0.004418,10.074219
2020-08-28,11300.398364,381.837651,23.071885,1.000734,0.106836,5.638531,0.264313,55.958029,14.524485,263.983814,0.093727,1.000242,,0.003190,11315.811326,5.445383,0.092898,7.255626,,3.430616,0.168215,89.528964,2.969832,185.280634,0.023061,4.774614,0.338342,0.446541,6.110257,17.638925,0.015908,0.502707,3.217767,3.573100,83.234199,,1.015099,0.999440,,0.020876,26.948266,2.589282,614.481767,7.644846,,0.416005,,1.270048,0.026395,171.646266,16.692249,0.021144,,0.165515,0.021443,72.019081,0.020276,6.341146,8.428757,14173.470468,0.146039,0.924859,,,0.607045,3.103349,0.582675,,0.420535,,0.245682,0.043957,0.025729,,0.000412,11311.227583,0.115003,0.521226,0.027038,0.999366,0.006414,0.837398,1.146034,0.326424,,0.189208,1.001108,5.024172,1.765209,,8.331232,3.361899,0.000716,0.000195,,0.210714,0.068223,3.372153,0.003957,9.638855
2020-08-29,11519.118388,395.138213,23.065380,1.001072,0.109213,6.162323,0.271352,57.191844,15.162763,268.346874,0.095701,1.000478,,0.003268,11546.978145,5.518050,0.107779,7.571570,,4.011416,0.172877,94.353939,3.110543,191.376464,0.023923,4.840140,0.347962,0.474282,6.802489,18.299757,0.016316,0.562573,3.266801,3.808108,84.879102,,1.014142,0.999580,,0.020875,32.173684,2.589282,631.679821,7.907952,,0.419979,,1.268084,0.027704,188.813701,17.443055,0.021154,,0.163107,0.021920,75.853821,0.020966,6.529101,12.146056,18953.535120,0.156465,0.873915,,,0.629217,3.375056,0.620787,,0.442316,,0.251206,0.044943,0.026822,,0.000427,11551.948035,0.118962,0.534400,0.027404,0.999825,0.006439,0.838216,1.162689,0.350838,,0.193643,0.998156,5.411993,1.975113,,8.358095,3.335447,0.000741,0.000197,,0.222221,0.070138,3.525388,0.004475,9.902342
2020-08-30,11481.481823,399.374544,22.991705,1.000328,0.116604,6.148508,0.274304,57.075600,16.586972,268.156612,0.096666,0.998620,,0.003281,11496.955546,5.403888,0.140061,7.285038,,3.972282,0.173509,92.634217,3.127741,189.753546,0.024979,4.782701,0.367673,0.508687,6.517968,21.248420,0.016898,0.537755,3.357645,3.972240,85.113887,,1.011862,0.999135,,0.020866,34.232936,1.156823,632.180871,7.983966,,0.411401,,1.263693,0.026676,195.744851,17.068227,0.021135,,0.163862,0.022326,78.753420,0.020979,6.516706,11.207512,27006.046248,0.152311,0.942983,,,0.645920,3.382653,0.632819,,0.424179,,0.252585,0.045471,0.027638,,0.000452,11462.232126,0.118215,0.534546,0.027413,0.999099,0.006709,0.916924,1.159375,0.353141,,0.206340,0.999223,5.107995,1.846312,,8.515810,3.442949,0.000753,0.000199,,0.213615,0.072769,3.114181,0.004996,9.920088
2020-08-31,11701.004009,428.295679,23.622910,0.999700,0.117208,5.901759,0.282311,62.738516,16.491168,278.464590,0.098172,1.002027,,0.003296,11744.127890,5.518277,0.129146,7.632812,,4.436664,0.177910,96.134494,3.258696,196.137245,0.026915,4.854907,0.364239,0.500483,7.279373,20.682958,0.017126,0.532346,3.386109,4.200260,88.232753,,1.014791,1.001251,,0.020924,34.192075,3.121023,676.203074,8.572231,,0.439067,,1.270888,0.035420,216.532361,17.320700,0.021149,,0.157976,0.022528,81.303957,0.023214,6.688685,15.767602,31909.648005,0.150436,1.095005,,,0.638432,3.380579,0.617234,,0.444018,,0.248205,0.046982,0.027215,,0.000458,11738.545723,0.117162,0.517901,0.026646,0.999513,0.006872,0.887657,1.171345,0.346660,,0.238503,1.001480,5.488991,1.940277,,8.701930,3.450127,0.000744,0.000203,,0.218737,0.074037,3.561222,0.004713,10.127817
2020-09-01,11672.324105,435.693023,23.163434,0.999524,0.122140,6.298798,0.282433,60.955525,15.644497,274.543030,0.097296,0.999265,,0.003216,11847.280046,5.638908,0.140832,7.262358,,4.794462,0.178384,93.238056,3.218774,192.526523,0.029350,4.935044,0.360836,0.477485,7.428943,20.446509,0.017434,0.509159,3.254892,4.218879,86.620665,,1.015792,0.997677,,0.020935,46.462083,6.660759,680.696836,8.707749,,0.418148,,1.269266,0.039518,244.023610,17.122008,0.021145,,0.161287,0.022473,78.525942,0.022545,6.605940,22.405130,35059.680293,0.170751,1.029123,,,0.615244,3.611247,0.597430,,0.507541,,0.250412,0.045578,0.026617,,0.000451,11622.179056,0.113008,0.506245,0.026769,0.998922,0.007139,0.889230,1.136126,0.349784,,0.216623,0.999637,5.137983,1.779543,,8.530490,3.372468,0.000735,0.000199,,0.215306,0.073953,4.278670,0.004577,10.091394
2020-09-02,11895.225345,475.684664,24.666512,1.000448,0.124456,6.229619,0.294619,62.657013,16.022539,292.827430,0.098754,0.996900,,0.003233,11946.254150,5.738276,0.156807,7.200708,,4.304354,0.181146,96.755964,3.475285,203.524579,0.034716,4.950813,0.364560,0.488839,7.138724,21.490642,0.016992,0.478991,3.440687,4.480871,88.968786,,1.013844,0.997141,,0.020905,41.071434,8.839339,719.591113,9.526170,,0.414358,,1.270180,0.039688,256.352700,16.820955,0.021148,,0.154533,0.022203,83.426625,0.022087,6.732304,25.021492,31934.194338,0.171269,0.992747,,,0.601057,3.533857,0.584227,,0.583231,,0.239099,0.045304,0.025632,,0.000452,11788.952129,0.108886,0.515174,0.026014,0.999746,0.007091,0.883869,1.118809,0.335168,,0.224395,0.996149,4.981453,1.993200,,8.831253,3.501191,0.000745,0.000194,,0.209413,0.074897,5.442920,0.004415,10.376450
2020-09-03,11418.254757,439.353760,24.646359,0.999680,0.115493,6.158884,0.275095,58.209056,14.802156,264.154615,0.092775,0.998644,,0.003091,11511.103003,5.723202,0.160180,6.654595,,4.176224,0.174311,91.322563,3.099427,183.548164,0.034740,5.047724,0.338504,0.475384,6.399614,20.375531,0.015953,0.443355,3.157616,4.239814,83.539880,,1.006800,0.997861,,0.020771,58.169048,7.218875,663.645229,8.826882,17.590691,0.396703,,1.263965,0.055195,223.463218,15.996028,0.021147,,0.148032,0.020754,76.059912,0.020353,6.318401,23.378801,31814.888940,0.163507,0.928304,,,0.557771,3.286113,0.554718,,0.505985,,0.217315,0.042677,0.023545,,0.000420,11483.640502,0.104430,0.468218,0.025124,1.001348,0.006657,0.809323,1.058693,0.318063,,0.222770,0.998443,4.446655,1.586964,,8.465245,3.239500,0.000713,0.000182,,0.202402,0.069990,4.379682,0.004142,9.635078
2020-09-04,10197.459823,383.691531,20.516723,0.994584,0.095059,5.683421,0.245286,47.388032,11.783796,214.057374,0.078717,0.998845,,0.002788,10196.478501,5.147908,0.138680,4.948209,,3.513971,0.153706,77.570522,2.617083,150.693298,0.040941,4.371336,0.274736,0.409256,5.209013,17.784143,0.012338,0.379938,2.566301,3.617832,66.739859,,1.002510,0.997805,,0.020808,44.639286,4.964382,568.068121,7.658271,17.590691,0.365559,,1.247586,0.040502,185.730523,13.299604,0.021152,,0.111401,0.017699,56.581742,0.016018,5.720863,16.924650,29577.373431,0.124527,0.741083,,,0.448777,2.514611,0.448321,,0.367702,,0.181876,0.039002,0.019256,,0.000435,10125.290076,0.091515,0.352111,0.023283,0.999221,0.005050,0.610616,0.819323,0.252436,,0.210278,0.998736,3.535335,1.375269,,6.614519,2.438983,0.000614,0.000164,,0.171197,0.057072,2.938885,0.003443,8.517378
2020-09-05,10484.470392,387.904029,20.967279,1.000525,0.103135,5.134015,0.255499,50.587901,12.464620,231.098946,0.081328,1.001294,,0.002897,10520.186162,5.149905,0.136731,5.497519,,3.540717,0.156095,82.247205,3.007485,160.176311,0.035696,4.453655,0.288907,0.424097,5.356073,19.052121,0.014411,0.370448,2.751506,3.667198,72.906305,,1.019605,1.003044,,0.021103,42.366169,4.578112,587.309710,7.777282,17.593771,0.385521,,1.235980,0.044409,187.787213,14.046188,0.021188,,0.120897,0.018128,59.923643,0.016662,5.306743,18.855370,27494.139664,0.130889,0.827990,,,0.519228,2.642567,0.460571,,0.376692,,0.187530,0.039125,0.019429,,0.000400,10474.520810,0.097287,0.375291,0.024389,1.002117,0.005509,0.651284,0.882712,0.266705,,0.206311,1.003237,4.233356,1.312904,,7.022978,2.597019,0.000610,0.000164,,0.171075,0.057516,2.888878,0.003734,8.669184
2020-09-06,10177.789718,334.468593,19.407432,1.004826,0.090438,4.130198,0.237125,47.821484,10.591572,224.890460,0.075602,1.004682,,0.002742,10124.479791,4.927122,0.110888,4.911653,,2.595172,0.150666,77.515023,2.921645,161.623873,0.029978,4.330610,0.262877,0.389927,4.441557,16.897163,0.012147,0.328201,2.480069,3.333332,68.095098,,1.017019,1.006704,,0.020983,32.512304,1.933212,511.258370,6.674536,12.408214,0.371568,,1.196759,0.030476,157.669754,13.351369,0.021305,,0.102588,0.016501,55.459897,0.014875,5.031128,11.910217,22122.497386,0.120453,0.634723,,,0.428160,2.304360,0.419756,,0.284549,,0.154288,0.036466,0.018034,,0.000344,10113.933039,0.088234,0.342873,0.021370,1.007637,0.004832,0.630368,0.811288,0.236720,,0.172363,1.004137,3.765299,1.011978,,5.966137,2.341003,0.000550,0.000148,,0.153683,0.064200,1.897119,0.003328,8.194423
