Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,atom,xem,sol,aave,cro,eos,xmr,bsv,ht,trx,miota,theta,luna,neo,snx,vet,xtz,ftt,dai,dash,grt,busd,cdai,AVAX,ksm,mkr,ceth,fil,egld,cel,leo,comp,sushi,dcr,cusdc,cake,zks,vgx,ftm,rvn,zec,etc,zil,uma,yfi,nexo,rune,zrx,hbtc,ren,mdx,near,icx,stx,waves,amp,iost,hbar,btt,xsushi,renbtc,chsb,pax,algo,dgb,ont,matic,bat,nano,lrc,husd,omg,bnt,ust,npxs,xvs,btmx,hot,zen,qtum,sc,btg,crv,flow
2020-08-11,218920276229.41,44298575284.66,3339788962.53,11698790361.51,4459057584.43,,13205041144.12,3797104493.62,5125018956.01,5581468711.83,2168131195.16,1123043260.77,,438993651.57,0.00,1631900127.81,1290538293.69,563140608.80,87332088.95,,3169119825.50,3053113319.47,1654517061.49,4143182088.29,1097745875.96,1540087370.41,1065861785.62,370215181.54,245750471.88,1027222926.24,554548207.48,1384692747.01,3035491270.77,328478717.90,424372186.08,919993635.68,,169564143.67,1246797136.35,,131556282.52,566636000.66,401990956.43,,,136956822.32,1234475434.79,563907573.97,,197590106.49,177445751.91,,,45877522.54,44747176.14,157436504.08,862903024.16,821303285.93,277211081.37,280358216.45,189941018.33,94169695.16,148637053.53,342797289.71,,240607319.12,,,254028626.16,211820062.06,196489916.84,,99073756.48,264051037.31,312921067.81,,29756571.05,97421077.82,255410384.38,377413925.13,429282208.55,543821385.18,90901130.17,427456465.94,157671216.47,174010979.09,135635859.43,251764598.45,158305894.37,,52808062.87,,51939362.96,154317068.59,100042262.93,299451270.37,156985234.35,182842215.92,,
2020-08-12,210825577055.42,42639702440.41,3114747466.74,11858746977.86,4273617992.57,,12779443008.68,3545020217.46,5021288068.28,5236856291.72,2069185399.21,1133850753.85,,426851729.62,0.00,1554035626.48,1168796945.92,547962230.70,91851887.99,,3022029919.58,2846838984.11,1545511160.56,3907355871.13,1069004129.56,1448059464.36,1026238560.32,350345939.76,225918768.74,970168683.49,554312387.10,1291697021.81,2902633099.02,310429959.68,428380630.16,854928545.70,,160620110.59,1317254107.18,,126683957.23,533180987.85,398879403.27,,,134438716.27,1240837339.90,616010505.56,,188793148.88,176430006.64,,,42958617.10,39654896.48,149814198.48,796090768.45,788045578.68,288520449.88,280513622.36,180373623.99,92313791.02,138957279.38,316636341.15,,221203875.97,,,237163984.19,199167426.43,186905151.94,,93533596.28,259364838.25,287650915.58,,28193106.64,88227931.14,252317517.45,353035556.23,407315906.53,486177176.63,87106390.98,390498491.02,145529696.39,160258510.47,130784768.44,232728145.05,142735277.83,,49956117.89,,53813426.64,145035855.76,102740804.57,279798192.45,145712557.23,182227181.53,,
2020-08-13,213770877597.90,43436076387.70,3188863589.72,11896892578.11,4248207279.38,,12671000194.63,3556320968.07,6306977618.90,5274141123.14,2086108005.85,1161006416.98,,435477570.88,0.00,1542017031.63,1415963156.39,544369597.58,105458413.83,,3049703038.94,2854518480.93,1586090397.96,3841451342.79,1044984028.24,1448454733.87,1053828642.14,400050919.75,238444602.35,1014951207.14,645494673.36,1313278900.03,3140592165.49,315148431.56,425553140.75,885716191.52,,173421855.39,1355476684.03,,127882070.78,652708816.22,393352548.37,,,148640596.95,1235649354.32,694793345.30,,187875481.67,168914878.95,,,48153593.75,45757041.11,154883336.57,819502208.23,784750862.30,283859192.18,295816122.39,174150898.10,97910692.44,166196101.70,331219481.71,,271026066.07,,,254087776.88,217542029.96,217981975.96,,96739972.17,263397936.41,298739258.64,,29194671.89,86989017.92,253995908.49,431324938.36,429701767.31,526838656.98,96398036.83,404919548.78,150169781.84,173319278.55,131605913.22,237738972.96,150981769.17,,50723541.59,,61644861.97,151677815.95,101809118.89,287734386.86,148829014.82,187045098.70,,
2020-08-14,217185020504.78,47693538253.13,3215330089.17,12000642229.35,4324827540.33,,13198440485.89,3721043286.20,6552022955.99,5460281039.52,2079626665.89,1177494755.29,,436270064.48,0.00,1582752976.03,1441637749.87,553747049.23,108874815.27,,3048454581.54,2948988374.68,1620854874.18,3940526278.67,1075310224.58,1598181105.74,1042933620.32,390197718.12,225420540.24,1022640704.26,586102750.51,1256647768.47,2976980602.39,323651231.49,435923683.05,895288929.37,,178852818.44,1395999118.35,,117697033.39,713409554.17,454528487.59,,,149732905.42,1237921750.74,653381946.68,,198062798.54,204976441.77,,,45605938.94,47215408.69,172318419.30,853394722.84,805218229.46,280098426.10,341308474.07,159627059.19,89559452.32,152820694.87,322645560.62,,239523327.60,,,273320039.30,217085389.18,336177822.06,,95163920.04,255247791.16,300697293.28,,29487828.12,84721775.50,252759519.48,536076689.52,419559161.86,513466515.78,102213441.80,400080907.30,153362473.16,188523821.62,131382535.01,256891960.45,148954378.03,,50466676.66,,59908899.81,152184186.63,99688007.71,292403067.37,149760489.39,191319095.77,0.00,
2020-08-15,216916952670.30,49022330904.65,3404939838.40,12238797982.62,4301596168.15,,13455250546.01,3693366310.91,6485930886.21,5416439670.41,2154251377.98,1205711262.48,,448655549.22,0.00,1667426660.22,1448905731.62,559522540.40,101662334.18,,3102027426.73,3060149898.22,1612784199.85,3921378166.34,1094340942.31,1773095457.63,1128791499.87,399015202.53,224016999.23,1044311634.83,713242633.21,1316074957.01,2963476693.44,328351683.86,415657266.98,886623488.58,,192549765.67,922642650.29,,119484424.12,656390587.68,470369700.05,,,150687959.27,1225000346.22,628402853.68,,202399568.68,137374951.32,,,43826712.31,48810696.98,167693518.01,834551720.78,800535750.06,278476363.20,374622727.14,150146928.15,89046152.32,174974375.17,382182273.14,,261560064.57,,,307027193.23,252205671.49,349238082.26,,101637408.11,272398589.83,311463278.90,,46072900.26,84605183.93,257682675.03,515436554.07,463497138.30,527053735.26,106103448.54,415030050.85,153155458.56,223822203.56,135990222.28,282980595.55,145049130.63,,50056226.41,,60858467.24,152520170.19,101751203.74,317056196.30,150465271.96,190670762.83,5940563.05,
2020-08-16,219049736823.33,48462771178.62,3387732401.95,12215059078.07,4293392018.41,,13435515076.96,3911487029.12,7321865701.25,5591959166.88,2191114810.54,1201078658.28,,444957534.84,0.00,1675663235.72,1447295818.05,574557789.99,94560197.40,,3144113351.85,3512866753.48,1588803770.64,4147830148.68,1118520256.93,1800500620.94,1155210879.77,384980931.54,220770810.62,1065199697.61,785390141.78,1255730807.32,2939950141.09,322292549.32,415930724.58,907005819.79,,188667659.55,930147836.62,,119856827.71,625489008.34,455051606.61,,,145089618.37,1255211778.43,629288248.54,,197930412.29,120258436.96,,,41967337.41,67950067.41,166159767.95,837540597.29,835378494.22,273944043.69,380642049.22,157326688.58,77245681.46,162019123.98,356462090.13,,290051894.33,,,284717520.96,232374296.25,341313764.92,,106557967.74,263658025.20,309929971.23,,64288929.45,81538563.35,257735504.64,512653490.44,478722447.01,529349940.01,112770493.77,408863417.99,148076814.64,208330111.42,134157804.26,272305092.74,135806925.71,,50305058.05,,59995700.00,153692591.90,97638074.97,317629744.75,158770500.85,195723604.57,41630574.27,
2020-08-17,219750735622.70,48635333662.57,3473865123.87,12248808990.55,4317442465.17,,13623503827.41,4159129364.94,7224366255.78,5694633023.37,2358369857.95,1202780392.60,,444060855.26,0.00,1654433917.81,1476117930.10,596770376.84,101093050.00,,3173329071.02,3614075989.23,1611752798.12,4096099254.10,1124287251.31,2004829141.38,1182218181.16,395725155.45,258840551.99,1092342048.03,756903567.18,1272440849.95,3064002423.09,322784787.35,423689537.28,907387829.04,,188780317.55,964436946.96,,119073023.10,626411133.73,450244725.59,,,142734996.54,1254362130.93,638941804.49,,207353656.89,115997524.80,,,39725520.40,63896938.36,175856960.56,828729669.67,841162028.06,293816433.45,390217714.40,194363207.99,77724133.71,173554901.32,441083523.84,,348216524.72,,,301049817.28,224167914.53,407607127.93,,106283849.22,268391140.51,340030447.62,,112021216.29,82286975.10,257907466.73,510552590.68,492597743.68,564236427.68,112863352.10,484893345.60,154718174.59,223565785.38,133527627.55,391876517.83,146142676.09,,50859821.42,,58867191.16,161302023.13,97454021.64,343136106.16,163727674.44,202518504.55,44794053.80,
2020-08-18,226536103501.86,48259667903.09,3476788975.01,12392582270.18,4373590696.61,,14132765558.95,4382021886.57,6395502110.66,5878197399.88,2340211935.00,1218933979.10,,453754467.05,0.00,1646560566.39,1420109797.07,727738809.60,95117475.86,,3214346728.61,3553393289.37,1647821353.22,4157773568.69,1115231162.12,2177322276.45,1144200670.58,386475619.47,243641000.77,1167245441.00,715281027.13,1286608240.16,2927109597.22,330169096.21,429635612.21,942976613.23,,201324029.19,968706873.14,,120357370.44,622537158.67,420423367.23,,,140029455.72,1238373496.84,593160347.27,,210373637.65,124490820.00,,,41216043.56,65070553.50,177082624.55,850623921.52,859263349.19,280354899.31,384052408.64,266974326.01,83741866.35,161648292.29,399751495.28,,416349678.64,,,286256638.72,216311903.23,441985712.12,,112797111.25,282432085.17,347455521.57,,121912979.12,82402502.18,258629297.58,473689718.46,464682426.56,568791822.34,108880664.20,475122972.23,165009676.29,215252673.44,132758867.75,380930010.28,136300128.14,,53776120.74,,60997864.95,158749935.06,97693970.90,351030827.52,166713936.06,203653885.60,46840611.64,
2020-08-19,220980135332.21,47400903599.30,3397690721.68,12603054668.45,4251110381.65,0.00,13616539460.56,4278578439.14,6165397983.68,5626388271.09,2223754374.32,1246578444.20,,441006364.91,0.00,1572055687.06,1378658317.81,666053987.69,103512572.72,,3150418373.19,3371076020.97,1648299103.42,4008932009.46,1103769446.02,2056165352.32,1096570226.88,439592566.90,243319651.83,1139291023.26,691957215.27,1230101962.45,2758738644.26,327712338.41,428248084.18,897645071.70,,208980902.91,957636288.53,,118608880.63,606487342.22,402957475.28,,,135705531.26,1237015146.55,593231847.19,,201335873.08,137125284.06,,,37172843.35,73381623.59,176139546.48,820747819.04,844976093.27,258692983.06,390194429.70,291004702.16,72478606.93,154133063.00,407312631.15,,461263204.53,,,276538477.94,209465204.85,428503359.89,,109724904.54,267464299.73,318113917.67,,113300836.20,79189143.26,261620123.10,448831824.20,447591546.36,540273790.09,101109111.87,516165278.91,174634613.10,208749463.76,136347955.86,383932056.41,132315678.26,,52103712.13,,60751963.61,154857508.98,92556259.96,338258827.82,163330464.11,196092518.35,44275668.52,
2020-08-20,216660276172.51,45642757811.59,3302382351.28,12605339229.68,4031820062.15,0.00,13039045107.72,4046064926.89,6219533339.87,5406921044.25,2103710445.25,1276066353.76,,430662605.57,0.00,1496404045.63,1346687504.65,637505463.45,91194729.76,,3082657459.11,3159132773.48,1611639390.66,3823565584.59,1077875826.55,1894966987.04,1033639860.43,406741582.06,218454775.00,1117454828.50,706655824.49,1147725260.36,2630800680.94,313036913.23,422939402.77,848384580.24,,195902196.97,970262128.68,,111158678.75,585098657.39,391380487.18,,,133295973.57,1234814827.72,583559784.76,,197530385.26,140556668.18,,,36990826.94,72714343.54,159144931.26,750111153.86,790382479.11,243022091.67,383871731.39,376217792.69,73948601.81,146384023.15,370239266.93,,435519544.93,,,256101259.66,195944264.52,384378182.45,,103925414.30,252752477.51,310173824.30,,102743810.52,78176534.99,254959730.08,476872935.83,424062340.51,496774490.75,93387821.04,464808442.61,157617995.81,190739907.22,130388203.48,470356720.17,116335199.06,,49035496.72,,59110367.47,147316871.23,88155082.93,338385050.82,155769605.47,185950174.81,36788884.76,
2020-08-21,219044968220.89,46754739209.42,3414255884.60,12660117156.64,4121466418.82,0.00,13121088346.45,4108057993.83,6192149128.08,5437205122.04,2195886585.39,1308639523.73,,433986248.28,0.00,1545969095.25,1495428018.61,676742397.08,101186302.29,,3103357310.52,3238779545.93,1783579106.94,3858329276.86,1124366229.93,1973679998.88,1104426093.37,456621032.69,222704992.84,1250821252.50,718148611.29,1242663799.96,2788900991.14,322671069.95,433406175.01,883509014.92,,201179521.97,1003767707.64,,134384649.52,595591264.56,401098281.01,,,142378383.77,1236093709.16,577979927.82,,204166728.52,179263577.16,,,39692933.10,87666593.25,166452380.06,776066314.93,810668935.45,253093015.10,371088505.87,453193468.53,75084273.95,165103409.81,440465444.51,,394919267.56,,,298979393.17,229439731.07,386869339.93,,114310946.29,262059035.35,309637253.66,,97619229.81,80815918.91,258645165.22,504423116.29,432581456.28,547210424.43,100555689.91,526148334.50,164488271.29,233414248.80,132697298.98,800181994.16,152467356.64,,49665671.69,,58003219.05,152199015.88,93090499.50,411675611.72,162838767.18,191014970.66,40900867.49,
2020-08-22,212896669545.75,43434501400.19,3260640031.86,12762557153.57,3804306212.97,0.00,12559855812.78,3863363752.86,5308662346.65,5242054592.89,2055069724.99,1318000930.51,,426368126.73,0.00,1485410317.22,1341530817.25,668534364.23,92576368.09,,3195098189.71,3069164855.53,1633725860.53,3630368222.25,1097786701.23,1735654888.71,1047805765.05,422891659.79,187161090.29,1175428417.66,617128406.52,1153007013.03,2434240781.53,306431089.49,435985038.44,840845068.45,,197196181.66,1013145608.55,,137833896.46,540929295.14,371005970.00,,,138960944.51,1233207470.26,539017557.81,,210306439.80,181606251.31,,,33161004.35,70123759.75,158524433.37,725279674.74,773632190.44,235906576.88,341536470.68,366726930.64,73685443.22,145100027.80,502365353.17,,375453109.14,,,314912698.30,212072196.67,324334770.98,,109645547.24,246878310.80,284886169.15,,92436675.29,84869308.79,260690448.67,427062315.03,399744945.76,536051694.97,94178529.30,549511346.37,160250082.49,204337482.78,134629096.77,881179412.82,131396763.54,,48809306.94,,50630144.76,138113252.29,93435668.22,391359740.60,165416736.54,188685466.43,38951582.15,
2020-08-23,215641597239.98,44454504740.73,3277780668.59,12812234222.11,3895011240.50,4028277492.39,12828364996.71,3938571502.06,6125706709.24,5314638870.28,2108970903.15,1337354144.71,,433687186.87,0.00,1482589147.76,1539860353.91,751714898.02,95149797.26,,3190486974.76,3176212745.79,1674924221.57,3637018173.77,1085702589.38,1800770628.33,1120944940.95,451455592.00,203049964.47,1335646244.56,685314536.39,1176627632.29,2588789223.61,312892070.33,443541608.27,877668315.48,,203588518.13,1023125083.88,,166923060.34,576909866.43,382242552.38,,,135092219.12,1231389698.69,556196278.49,,248893314.25,187922550.22,,,36865953.70,79133441.48,163924808.77,760172115.10,787902532.82,243554197.87,336394507.57,414960780.08,77104698.68,156237282.57,534038627.35,,408142945.83,,,369416074.08,231341040.78,341752782.29,,111895547.88,251513144.42,282643312.34,,97774158.95,84606213.32,262148480.62,452343770.37,403612981.74,585073285.80,98421781.90,585084134.21,184508326.01,233640600.69,136747636.10,847870527.90,135693936.59,,48513385.42,,52269777.90,140256128.24,95543922.78,427357113.39,169620178.74,191471464.11,40667175.97,
2020-08-24,215347356765.46,44021875258.79,3233813725.38,12830042987.31,3785715669.02,3630430965.69,12847345400.40,3962884581.34,5829088065.37,5269533861.92,2111142630.02,1355621233.42,,429382341.73,0.00,1466452602.54,1992615570.66,877935403.96,104838610.42,,3335944780.52,3139172023.91,1613069520.67,3602912853.61,1086242321.19,1746424436.02,1071038808.61,479998512.10,209002578.96,1283432789.59,662860569.30,1149890098.07,2554497609.66,315944207.69,445425128.87,878192445.70,,213032086.90,1018757277.70,,159518913.29,574284970.86,379510694.88,,,132488504.57,1233222542.75,545536227.49,,232681136.72,187658497.88,,,36475332.96,83304422.38,159624510.11,812566152.81,788059248.74,238062534.11,338927186.39,373403335.85,74532899.04,147696574.61,520654096.72,,384484174.63,,,346280690.73,241295860.95,351917718.28,,109815822.96,254064962.65,275717621.52,,98410459.27,85674036.16,263440935.06,496901399.03,392904305.99,568556333.89,95409236.90,588715701.26,175165208.99,226461010.16,137331074.52,897454217.09,127329018.70,,48296023.04,,54805130.94,137884390.73,91066167.91,414415616.83,192092805.64,188985999.52,38363470.20,
2020-08-25,217410678530.36,45914782850.88,3336417081.56,12895083175.92,3855071339.44,4162344881.70,12990310946.33,4065791711.03,5843472486.98,5396312167.84,2127155782.04,1362784249.77,,427299861.99,0.00,1481039470.87,1923888553.69,835508096.58,105025071.74,,3413536467.14,3195791489.23,1660328068.54,3783571216.38,1117159679.73,1797018341.44,1091674425.03,554466169.33,226642018.12,1277984910.96,730313145.74,1167759873.92,2670643462.02,324253246.24,449461905.94,887530222.57,,204175464.18,1022309214.58,,208081314.12,610019326.06,404509340.61,,,132712958.91,1233464898.37,582589650.86,,229051806.23,217289546.45,,,38017382.19,78373901.93,166888548.30,793253668.50,799032288.07,264455809.92,371084054.09,432689839.05,77729668.51,167121701.61,528421381.16,,391429007.46,,,346617188.09,229103348.90,367000012.88,,113424092.63,258612716.95,287284347.09,,98252058.12,90049036.89,265386363.51,504186262.04,415675511.42,561230711.79,105559169.42,578284723.45,172117737.18,227269785.19,141772164.81,819140624.01,124518909.81,,48804773.85,,53625862.45,139934766.54,92741125.10,393103244.21,181451509.48,190984449.65,52751620.98,
2020-08-26,209658632328.37,43097616381.47,3176756104.73,12865507393.59,3504233317.88,4910960800.05,12481198829.12,3821387499.30,5485193922.68,5120338569.61,2014104141.02,1382944810.46,,414344678.96,0.00,1539133938.57,2001179625.99,845629974.80,103504610.61,,3309719790.11,2962266230.81,1571729470.12,3563300058.15,1121993949.46,1664029922.60,1010086552.32,508145053.66,201086523.64,1208299209.68,688926426.47,1088183376.26,2489615316.02,325140514.26,450681551.79,820678335.65,,197251745.66,1023295283.78,,329703424.66,575725732.32,381764630.67,,,143569451.02,1233503028.11,535192457.05,,209226844.61,196492455.01,,,34769196.11,72806270.29,153158223.09,727064061.06,756410576.95,239123758.73,353492560.04,402932457.96,71864606.86,155002566.80,470102311.04,,356631096.75,,,325736387.08,210426330.57,328267608.09,,104308971.69,242622486.54,270264106.02,,96522976.30,82570938.83,268506910.27,455746233.30,397035481.77,530875096.75,97917129.59,509139902.12,159190659.69,232700383.36,143096460.85,729551050.24,119764357.18,,46680636.66,,51332118.16,132934293.96,85890589.06,361715532.90,166106791.42,177373320.70,54907134.55,
2020-08-27,211778947737.22,43337732292.52,3295697167.22,12858452038.93,3561449684.14,5508438431.64,12444058389.74,3802533400.97,5839582502.52,5087693872.11,2022770463.62,1400055980.53,,414322072.15,0.00,1572769531.10,1838706337.06,874234375.45,114219136.45,,3327322674.83,2939712596.45,1572379152.92,3535116116.31,1160679774.65,1699531070.22,990260517.93,492117999.68,212942799.23,1223880661.34,717226613.28,1099634274.55,2434784147.39,338914443.84,453067357.68,829118883.24,,195864910.64,1028409689.47,,283112472.56,578751747.93,384097034.40,,,146089169.25,1232589944.36,579938980.71,,214205079.86,198769020.03,,,39098881.52,71147239.30,155228522.83,741211567.29,751726101.70,249238654.14,370881684.95,464050626.32,82139537.50,161135718.30,474052792.22,,400709076.66,,,359552464.76,199980614.02,325923425.51,,103274617.95,242228736.51,276041960.54,,114767888.71,85078237.77,265752400.38,439212080.65,386999852.29,559883364.33,101354260.40,511755408.58,162888657.12,231468101.70,138054829.19,754608315.48,117865033.58,,47231292.01,,52942421.27,132506864.78,86525467.26,388552060.35,197458952.40,176504424.57,77637789.37,
